"","CS12","CS14","CS17","CS19"
"STMN1",2.84686911807486,3.26418673271933,2.73246627382398,3.1341298620378
"CNR1",0.0837972929110626,0.189988760137722,0.812499200934706,0.329515677410778
"SPP1",0.0663727165158539,0.128981404008099,0.0709379476993213,0.10509104759463
"CCNI",1.54246207919385,1.77381566085443,1.29709272095186,1.34630926185179
"PAIP2",1.03654238264897,1.02726355848731,0.625869217402281,0.868784470434818
"DUSP4",0.210804061582034,0.342298873848313,0.492987076157182,0.269088150244125
"CXCR4",0.614132795559614,1.27905948579582,0.269485029297972,0.466573168923134
"MORF4L2",0.888096122946481,1.09734679999978,0.874548482870763,0.938330040754559
"SEPT6",0.20196340389837,0.422880963447038,0.522235614162883,0.375749717391375
"CDKN1C",1.13261603778748,1.44610325982723,0.764100312357874,0.80025550394278
"DDA1",0.266278427455046,0.372787159215574,0.222955942489209,0.270094157947363
"CAP1",0.423077934904397,0.430323911315823,0.369482986215877,0.407305765568678
"ACAP3",0.123489312182439,0.204775797850974,0.585245288972451,0.146804991543017
